2020-11-30 0:1:11;0;0;1;20.033;3.03;1022.6
2020-11-30 0:1:12;0;0;1;20.034;2.97;1023.7
2020-11-30 0:1:13;0;0;1;20.034;3.02;1024.2
2020-11-30 0:1:14;0;0;1;20.03;3.03;1024.4
2020-11-30 0:1:15;0;0;1;20.033;3.01;1023.4
2020-11-30 0:1:16;0;0;1;20.035;3.0;1022.7
2020-11-30 0:1:17;0;0;1;20.036;3.0;1023.5
2020-11-30 0:1:18;0;0;1;20.04;3.01;1024.3
2020-11-30 0:1:19;0;0;1;20.037;3.02;1024.5
2020-11-30 0:1:20;0;0;1;20.042;3.04;1024.4
2020-11-30 0:1:21;0;0;1;20.04;3.0;1024.0
2020-11-30 0:1:22;0;0;1;20.04;2.99;1023.6
2020-11-30 0:1:23;0;0;1;20.045;2.99;1022.6
2020-11-30 0:1:24;0;0;1;20.041;3.04;1024.0
2020-11-30 0:1:25;0;0;1;20.043;2.95;1025.4
2020-11-30 0:1:26;0;0;1;20.047;2.99;1024.7
2020-11-30 0:1:27;0;0;1;20.051;3.0;1025.5
2020-11-30 0:1:28;0;0;1;20.053;3.01;1024.8
2020-11-30 0:1:29;0;0;1;20.054;2.99;1025.0
2020-11-30 0:1:30;0;0;1;20.058;3.03;1024.0
2020-11-30 0:1:31;0;0;1;20.057;3.0;1023.6
2020-11-30 0:1:32;0;0;1;20.056;3.01;1022.6
2020-11-30 0:1:33;0;0;1;20.052;2.98;1023.1
2020-11-30 0:1:34;0;0;1;20.048;3.02;1023.6
2020-11-30 0:1:35;0;0;1;20.045;3.03;1023.5
2020-11-30 0:1:36;0;0;1;20.043;3.0;1024.3
2020-11-30 0:1:37;0;0;1;20.046;3.02;1024.8
2020-11-30 0:1:38;0;0;1;20.047;2.97;1025.0
2020-11-30 0:1:39;0;0;1;20.05;2.95;1025.2
2020-11-30 0:1:40;0;0;1;20.046;3.02;1026.0
2020-11-30 0:1:41;0;0;0;20.043;0.04;1027.1
2020-11-30 0:1:42;0;0;0;20.04;0.05;1026.1
2020-11-30 0:1:43;0;0;0;20.04;0.03;1025.4
2020-11-30 0:1:44;0;0;0;20.041;0.02;1024.4
2020-11-30 0:1:45;0;0;0;20.038;0.03;1024.9
2020-11-30 0:1:46;0;0;0;20.04;0.09;1026.0
2020-11-30 0:1:47;0;0;0;20.045;0.03;1025.3
2020-11-30 0:1:48;0;0;0;20.044;0.09;1025.8
2020-11-30 0:1:49;0;0;0;20.045;0.04;1025.4
2020-11-30 0:1:50;0;0;0;20.047;0.01;1025.9
2020-11-30 0:1:51;0;0;0;20.047;0.09;1026.4
2020-11-30 0:1:52;0;0;0;20.049;0.02;1025.4
2020-11-30 0:1:53;0;0;0;20.05;0.02;1024.4
2020-11-30 0:1:54;0;0;0;20.051;0.0;1025.8
2020-11-30 0:1:55;0;0;0;20.047;0.07;1025.1
2020-11-30 0:1:56;0;0;0;20.051;0.03;1024.7
2020-11-30 0:1:57;0;0;0;20.052;0.07;1026.1
2020-11-30 0:1:58;0;0;0;20.054;0.01;1026.6
2020-11-30 0:1:59;0;0;0;20.059;0.03;1025.6
2020-11-30 0:2:0;0;0;0;20.064;0.07;1027.0
2020-11-30 0:2:1;0;0;0;20.06;0.06;1026.3
2020-11-30 0:2:2;0;0;0;20.06;0.09;1027.1
2020-11-30 0:2:3;0;0;0;20.061;0.09;1028.8
2020-11-30 0:2:4;0;0;0;20.062;0.04;1029.3
2020-11-30 0:2:5;0;0;0;20.063;0.01;1030.4
2020-11-30 0:2:6;0;0;0;20.06;0.03;1029.4
2020-11-30 0:2:7;0;0;0;20.059;0.06;1030.8
2020-11-30 0:2:8;0;0;0;20.061;0.04;1031.3
2020-11-30 0:2:9;0;0;0;20.058;0.06;1031.5
2020-11-30 0:2:10;0;0;0;20.057;0.08;1033.2
2020-11-30 0:2:11;0;0;0;20.059;0.07;1032.5
2020-11-30 0:2:12;0;0;0;20.062;0.01;1033.6
2020-11-30 0:2:13;0;0;0;20.06;0.03;1034.7
2020-11-30 0:2:14;0;0;0;20.056;0.0;1034.9
2020-11-30 0:2:15;0;0;0;20.054;0.04;1036.0
2020-11-30 0:2:16;0;0;0;20.059;0.05;1037.4
2020-11-30 0:2:17;0;0;0;20.058;0.01;1037.3
2020-11-30 0:2:18;0;0;0;20.057;0.03;1036.9
2020-11-30 0:2:19;0;0;0;20.054;0.01;1037.7
2020-11-30 0:2:20;0;0;0;20.058;0.01;1037.6
2020-11-30 0:2:21;0;0;0;20.056;0.08;1039.0
2020-11-30 0:2:22;0;0;0;20.052;0.03;1038.6
2020-11-30 0:2:23;0;0;0;20.051;0.01;1039.4
2020-11-30 0:2:24;0;0;0;20.052;0.01;1039.6
2020-11-30 0:2:25;0;0;0;20.049;0.0;1039.2
2020-11-30 0:2:26;0;0;0;20.049;0.07;1040.6
2020-11-30 0:2:27;0;0;0;20.051;0.04;1041.4
2020-11-30 0:2:28;0;0;0;20.053;0.0;1043.1
2020-11-30 0:2:29;0;0;0;20.057;0.02;1043.6
2020-11-30 0:2:30;0;0;0;20.058;0.01;1045.0
2020-11-30 0:2:31;0;0;0;20.06;0.01;1045.5
2020-11-30 0:2:32;0;0;0;20.056;0.01;1044.5
2020-11-30 0:2:33;0;0;0;20.052;0.03;1044.4
2020-11-30 0:2:34;0;0;0;20.057;0.05;1046.1
2020-11-30 0:2:35;0;0;0;20.061;0.06;1045.1
2020-11-30 0:2:36;0;0;0;20.06;0.09;1044.4
2020-11-30 0:2:37;0;0;0;20.064;0.01;1044.9
2020-11-30 0:2:38;0;0;0;20.065;0.01;1045.1
2020-11-30 0:2:39;0;0;0;20.07;0.09;1046.5
2020-11-30 0:2:40;0;0;0;20.069;0.05;1047.0
2020-11-30 0:2:41;0;0;0;20.069;0.05;1047.2
2020-11-30 0:2:42;0;0;0;20.073;0.08;1047.7
2020-11-30 0:2:43;0;0;0;20.07;0.06;1047.9
2020-11-30 0:2:44;0;0;0;20.071;0.08;1049.0
2020-11-30 0:2:45;0;0;0;20.068;0.02;1048.3
2020-11-30 0:2:46;0;0;0;20.071;0.04;1049.4
2020-11-30 0:2:47;0;0;0;20.068;0.09;1050.5
2020-11-30 0:2:48;0;1;0;19.9625;1.03;1042.41
2020-11-30 0:2:49;1;1;0;20.0814;1.03;1040.15
2020-11-30 0:2:50;0;1;0;19.92;1.01;1037.44
2020-11-30 0:2:51;1;1;0;19.7512;1.01;1032.83
2020-11-30 0:2:52;1;1;0;19.6569;1.0;1024.5
2020-11-30 0:2:53;1;1;0;19.7121;0.99;1019.98
2020-11-30 0:2:54;1;1;0;19.7804;0.98;1017.1
2020-11-30 0:2:55;1;1;0;19.6633;0.97;1012.18
2020-11-30 0:2:56;1;1;0;19.7399;0.98;1005.08
2020-11-30 0:2:57;1;1;0;19.7982;1.0;1002.98
2020-11-30 0:2:58;1;1;0;19.7723;1.04;1002.36
2020-11-30 0:2:59;1;1;0;19.7192;0.98;996.05
2020-11-30 0:3:0;1;1;0;19.7904;0.97;989.63
2020-11-30 0:3:1;1;1;0;19.826;0.96;987.85
2020-11-30 0:3:2;1;1;0;19.9243;1.0;980.48
2020-11-30 0:3:3;1;1;0;19.8717;1.02;977.77
2020-11-30 0:3:4;1;1;0;19.8333;1.04;975.43
2020-11-30 0:3:5;1;1;0;19.771;0.98;966.47
2020-11-30 0:3:6;1;1;0;19.5354;0.96;961.39
2020-11-30 0:3:7;1;1;0;19.4421;1.0;956.32
2020-11-30 0:3:8;1;1;0;19.3845;1.02;949.82
2020-11-30 0:3:9;1;1;0;19.3457;0.98;943.39
2020-11-30 0:3:10;1;1;0;19.4164;1.0;941.89
2020-11-30 0:3:11;1;1;0;19.2945;1.03;937.09
2020-11-30 0:3:12;1;1;0;19.1862;0.95;931.97
2020-11-30 0:3:13;1;1;0;19.0398;1.02;930.16
2020-11-30 0:3:14;1;1;0;18.9159;1.03;922.3
2020-11-30 0:3:15;1;1;0;18.9551;1.02;913.56
2020-11-30 0:3:16;1;1;0;18.9846;0.98;912.67
2020-11-30 0:3:17;1;1;0;18.9573;0.95;909.28
2020-11-30 0:3:18;1;1;0;18.8501;1.02;902.34
2020-11-30 0:3:19;1;1;0;18.8398;1.0;898.31
2020-11-30 0:3:20;1;1;0;18.6271;0.97;895.62
2020-11-30 0:3:21;1;1;0;18.7362;0.98;891.97
2020-11-30 0:3:22;1;1;0;18.5322;1.02;886.37
2020-11-30 0:3:23;1;1;0;18.4372;1.03;879.71
2020-11-30 0:3:24;1;1;0;18.5174;0.96;873.85
2020-11-30 0:3:25;1;1;0;18.4366;1.04;868.96
2020-11-30 0:3:26;1;1;0;18.4721;0.95;861.62
2020-11-30 0:3:27;1;1;0;18.3451;0.96;860.08
2020-11-30 0:3:28;1;1;0;18.3614;1.0;856.45
2020-11-30 0:3:29;1;1;0;18.3257;0.97;854.37
2020-11-30 0:3:30;1;1;0;18.3556;1.04;850.01
2020-11-30 0:3:31;1;1;0;18.2981;1.01;849.71
2020-11-30 0:3:32;1;1;0;18.1106;1.04;843.92
2020-11-30 0:3:33;1;1;0;18.0737;0.99;840.26
2020-11-30 0:3:34;1;1;0;18.1961;0.98;837.98
2020-11-30 0:3:35;1;1;0;18.2387;0.96;834.58
2020-11-30 0:3:36;1;1;0;18.05;0.98;830.26
2020-11-30 0:3:37;1;1;0;18.052;1.01;825.78
2020-11-30 0:3:38;1;1;0;18.0261;1.03;824.79
2020-11-30 0:3:39;1;1;0;17.8938;0.97;823.84
2020-11-30 0:3:40;1;1;0;17.8412;1.02;822.93
2020-11-30 0:3:41;1;1;0;17.6916;0.97;815.97
2020-11-30 0:3:42;1;1;0;17.603;1.01;811.06
2020-11-30 0:3:43;1;1;0;17.5398;0.97;806.93
2020-11-30 0:3:44;1;1;0;17.4337;0.98;801.29
2020-11-30 0:3:45;1;1;0;17.4093;0.96;799.51
2020-11-30 0:3:46;1;1;0;17.4103;1.03;792.62
2020-11-30 0:3:47;1;1;0;17.267;0.99;787.63
2020-11-30 0:3:48;1;0;0;17.3215;0.03;787.23
2020-11-30 0:3:49;1;0;0;17.3835;0.0;787.43
2020-11-30 0:3:50;1;0;0;17.4708;0.01;786.43
2020-11-30 0:3:51;1;0;0;17.5011;0.03;786.63
2020-11-30 0:3:52;1;0;0;17.5874;0.05;788.33
2020-11-30 0:3:53;1;0;0;17.6188;0.04;789.73
2020-11-30 0:3:54;1;0;0;17.6544;0.06;789.93
2020-11-30 0:3:55;1;0;0;17.7134;0.05;789.23
2020-11-30 0:3:56;1;0;0;17.7821;0.03;790.03
2020-11-30 0:3:57;1;0;0;17.8664;0.01;789.93
2020-11-30 0:3:58;1;0;0;17.9386;0.05;790.13
2020-11-30 0:3:59;1;0;0;17.9702;0.06;791.23
2020-11-30 0:4:0;1;0;0;18.0595;0.01;791.43
2020-11-30 0:4:1;1;0;0;18.1324;0.08;793.13
2020-11-30 0:4:2;1;0;0;18.1879;0.09;793.33
2020-11-30 0:4:3;1;0;0;18.215;0.01;792.33
2020-11-30 0:4:4;1;0;0;18.3065;0.05;792.53
2020-11-30 0:4:5;1;0;0;18.3735;0.0;793.63
2020-11-30 0:4:6;1;0;0;18.3798;0.09;795.33
2020-11-30 0:4:7;1;0;0;18.3878;0.01;796.73
2020-11-30 0:4:8;1;0;0;18.4816;0.06;796.33
2020-11-30 0:4:9;1;0;0;18.4816;0.08;797.13
2020-11-30 0:4:10;1;0;0;18.5161;0.05;797.03
2020-11-30 0:4:11;1;0;0;18.6055;0.08;796.63
2020-11-30 0:4:12;1;0;0;18.685;0.02;797.13
2020-11-30 0:4:13;1;0;0;18.7154;0.04;796.73
2020-11-30 0:4:14;1;0;0;18.7507;0.03;796.63
2020-11-30 0:4:15;1;0;0;18.7894;0.05;795.93
2020-11-30 0:4:16;1;0;0;18.8126;0.03;797.63
2020-11-30 0:4:17;1;0;0;18.9002;0.02;796.63
2020-11-30 0:4:18;1;0;0;18.9022;0.09;797.13
2020-11-30 0:4:19;1;0;0;18.9103;0.04;798.83
2020-11-30 0:4:20;1;0;0;18.9863;0.0;798.43
2020-11-30 0:4:21;1;0;0;19.0055;0.03;799.23
2020-11-30 0:4:22;1;0;0;19.089;0.02;800.33
2020-11-30 0:4:23;1;0;0;19.1321;0.08;799.33
2020-11-30 0:4:24;1;0;0;19.2102;0.08;798.93
2020-11-30 0:4:25;1;0;0;19.2881;0.07;800.63
2020-11-30 0:4:26;1;0;0;19.3459;0.04;802.03
2020-11-30 0:4:27;1;0;0;19.4411;0.04;802.83
2020-11-30 0:4:28;1;0;0;19.4924;0.08;804.53
2020-11-30 0:4:29;1;0;0;19.5164;0.0;804.73
2020-11-30 0:4:30;1;0;0;19.5379;0.08;803.73
2020-11-30 0:4:31;1;0;0;19.5871;0.01;804.23
2020-11-30 0:4:32;1;0;0;19.6012;0.04;803.53
2020-11-30 0:4:33;1;0;0;19.6894;0.04;803.73
2020-11-30 0:4:34;1;0;0;19.7482;0.09;803.03
2020-11-30 0:4:35;1;0;0;19.8367;0.05;804.43
2020-11-30 0:4:36;1;0;0;19.9307;0.0;804.63
2020-11-30 0:4:37;1;0;0;20.026;0.01;805.43
2020-11-30 0:4:38;0;0;0;20.024;0.03;805.93
2020-11-30 0:4:39;0;0;0;20.029;0.06;807.03
2020-11-30 0:4:40;0;0;0;20.03;0.01;807.83
2020-11-30 0:4:41;0;0;0;20.032;0.0;808.03
2020-11-30 0:4:42;0;0;0;20.037;0.03;809.73
2020-11-30 0:4:43;0;0;0;20.035;0.08;809.33
2020-11-30 0:4:44;0;0;0;20.038;0.03;809.83
2020-11-30 0:4:45;0;0;0;20.04;0.07;808.83
2020-11-30 0:4:46;0;0;0;20.039;0.01;807.83
2020-11-30 0:4:47;0;0;0;20.039;0.07;809.53
2020-11-30 0:4:48;0;0;0;20.036;0.0;809.73
2020-11-30 0:4:49;0;0;0;20.037;0.09;810.23
2020-11-30 0:4:50;0;0;0;20.035;0.09;809.53
2020-11-30 0:4:51;0;0;0;20.038;0.02;810.93
2020-11-30 0:4:52;0;0;0;20.043;0.02;811.43
2020-11-30 0:4:53;0;0;0;20.048;0.02;811.93
2020-11-30 0:4:54;0;0;0;20.052;0.04;813.03
2020-11-30 0:4:55;0;0;0;20.054;0.07;813.23
2020-11-30 0:4:56;0;0;0;20.052;0.09;814.93
2020-11-30 0:4:57;0;0;0;20.048;0.03;816.63
2020-11-30 0:4:58;0;0;0;20.047;0.01;818.03
2020-11-30 0:4:59;0;0;0;20.043;0.08;817.63
2020-11-30 0:5:0;0;0;0;20.048;0.09;817.83
2020-11-30 0:5:1;0;0;0;20.053;0.03;818.33
2020-11-30 0:5:2;0;0;0;20.058;0.0;820.03
2020-11-30 0:5:3;0;0;0;20.059;0.04;820.23
2020-11-30 0:5:4;0;0;0;20.057;0.03;819.83
2020-11-30 0:5:5;0;0;0;20.061;0.07;819.43
2020-11-30 0:5:6;0;0;0;20.058;0.04;818.73
2020-11-30 0:5:7;0;0;0;20.058;0.06;818.03
2020-11-30 0:5:8;0;0;0;20.061;0.01;819.43
2020-11-30 0:5:9;0;0;0;20.059;0.09;819.63
2020-11-30 0:5:10;0;0;0;20.058;0.08;818.63
2020-11-30 0:5:11;0;0;0;20.062;0.09;819.43
2020-11-30 0:5:12;0;0;0;20.065;0.05;819.03
2020-11-30 0:5:13;0;0;0;20.062;0.05;818.03
2020-11-30 0:5:14;0;0;0;20.067;0.09;818.23
2020-11-30 0:5:15;0;0;0;20.067;0.0;819.03
2020-11-30 0:5:16;0;0;0;20.071;0.08;819.23
2020-11-30 0:5:17;0;0;0;20.069;0.07;820.63
2020-11-30 0:5:18;0;0;0;20.073;0.05;822.03
2020-11-30 0:5:19;0;0;0;20.072;0.07;821.33
2020-11-30 0:5:20;0;0;0;20.072;0.09;821.23
2020-11-30 0:5:21;0;0;0;20.07;0.0;821.13
2020-11-30 0:5:22;0;0;0;20.07;0.06;821.03
2020-11-30 0:5:23;0;0;0;20.073;0.09;820.93
2020-11-30 0:5:24;0;0;0;20.078;0.03;819.93
2020-11-30 0:5:25;0;0;0;20.075;0.09;820.43
2020-11-30 0:5:26;0;0;0;20.075;0.08;819.73
2020-11-30 0:5:27;0;0;0;20.071;0.04;820.23
2020-11-30 0:5:28;0;0;0;20.076;0.04;821.93
2020-11-30 0:5:29;0;0;0;20.079;0.04;823.03
2020-11-30 0:5:30;0;0;0;20.081;0.01;822.93
2020-11-30 0:5:31;0;0;0;20.079;0.03;823.73
2020-11-30 0:5:32;0;0;0;20.081;0.02;824.83
2020-11-30 0:5:33;0;0;0;20.077;0.01;824.13
2020-11-30 0:5:34;0;0;0;20.078;0.04;825.53
2020-11-30 0:5:35;0;0;0;20.078;0.06;826.63
2020-11-30 0:5:36;0;0;0;20.074;0.07;828.33
2020-11-30 0:5:37;0;0;0;20.076;0.06;828.53
2020-11-30 0:5:38;0;0;0;20.076;0.05;827.53
2020-11-30 0:5:39;0;0;0;20.078;0.0;826.83
2020-11-30 0:5:40;0;0;0;20.076;0.0;827.03
2020-11-30 0:5:41;0;0;0;20.073;0.01;827.83
2020-11-30 0:5:42;0;0;0;20.075;0.02;828.03
2020-11-30 0:5:43;0;0;0;20.072;0.05;827.93
2020-11-30 0:5:44;0;0;0;20.072;0.08;828.43
2020-11-30 0:5:45;0;0;0;20.077;0.06;827.73
2020-11-30 0:5:46;0;0;0;20.074;0.02;829.43
2020-11-30 0:5:47;0;0;0;20.073;0.08;829.93
2020-11-30 0:5:48;0;0;0;20.076;0.09;828.93
2020-11-30 0:5:49;0;0;0;20.081;0.05;827.93
2020-11-30 0:5:50;0;0;0;20.081;0.01;829.03
2020-11-30 0:5:51;0;0;0;20.08;0.04;830.13
2020-11-30 0:5:52;0;0;0;20.083;0.08;829.13
2020-11-30 0:5:53;0;0;0;20.081;0.06;828.43
2020-11-30 0:5:54;0;0;0;20.085;0.07;828.93
2020-11-30 0:5:55;0;0;0;20.084;0.01;828.83
2020-11-30 0:5:56;0;0;0;20.08;0.01;829.33
2020-11-30 0:5:57;0;0;0;20.081;0.04;828.93
2020-11-30 0:5:58;0;0;0;20.079;0.09;829.13
2020-11-30 0:5:59;0;0;0;20.077;0.03;830.23
2020-11-30 0:6:0;0;0;0;20.082;0.08;829.23
2020-11-30 0:6:1;0;0;0;20.087;0.01;829.43
2020-11-30 0:6:2;0;0;0;20.086;0.06;829.33
2020-11-30 0:6:3;0;0;0;20.089;0.0;830.13
2020-11-30 0:6:4;0;0;0;20.09;0.05;830.03
2020-11-30 0:6:5;0;0;0;20.086;0.04;831.13
2020-11-30 0:6:6;0;0;0;20.082;0.06;831.93
2020-11-30 0:6:7;0;0;0;20.08;0.06;832.13
2020-11-30 0:6:8;0;0;0;20.084;0.07;831.43
2020-11-30 0:6:9;0;0;0;20.089;0.0;831.03
2020-11-30 0:6:10;0;0;0;20.086;0.01;830.33
2020-11-30 0:6:11;0;0;0;20.085;0.05;829.63
2020-11-30 0:6:12;0;0;0;20.086;0.05;829.53
2020-11-30 0:6:13;0;0;0;20.091;0.0;829.73
2020-11-30 0:6:14;0;0;0;20.092;0.07;829.63
2020-11-30 0:6:15;0;0;0;20.095;0.06;830.13
2020-11-30 0:6:16;0;0;0;20.091;0.02;830.03
2020-11-30 0:6:17;0;0;0;20.09;0.04;831.43
2020-11-30 0:6:18;0;0;0;20.086;0.0;832.83
2020-11-30 0:6:19;0;0;0;20.084;0.03;833.03
2020-11-30 0:6:20;0;0;0;20.086;0.04;832.33
2020-11-30 0:6:21;0;0;0;20.082;0.09;832.83
2020-11-30 0:6:22;0;0;0;20.079;0.04;833.93
2020-11-30 0:6:23;0;0;0;20.08;0.04;833.53
2020-11-30 0:6:24;0;0;0;20.077;0.07;833.13
2020-11-30 0:6:25;0;0;0;20.076;0.03;834.23
2020-11-30 0:6:26;0;0;0;20.072;0.09;834.43
2020-11-30 0:6:27;0;0;0;20.077;0.07;835.53
2020-11-30 0:6:28;0;0;0;20.078;0.06;834.53
2020-11-30 0:6:29;0;0;0;20.078;0.04;835.63
2020-11-30 0:6:30;0;0;0;20.074;0.09;835.53
2020-11-30 0:6:31;0;0;0;20.07;0.08;836.93
2020-11-30 0:6:32;0;0;0;20.074;0.06;838.63
2020-11-30 0:6:33;0;0;0;20.078;0.03;839.43
2020-11-30 0:6:34;0;0;0;20.074;0.0;840.53
2020-11-30 0:6:35;0;0;0;20.072;0.02;839.53
2020-11-30 0:6:36;0;0;0;20.076;0.0;840.63
2020-11-30 0:6:37;0;0;0;20.081;0.08;841.43
2020-11-30 0:6:38;0;0;0;20.079;0.09;841.93
2020-11-30 0:6:39;0;0;0;20.083;0.07;842.43
2020-11-30 0:6:40;0;0;0;20.08;0.01;842.93
2020-11-30 0:6:41;0;0;0;20.078;0.03;844.03
2020-11-30 0:6:42;0;0;0;20.074;0.07;845.13
2020-11-30 0:6:43;0;0;0;20.071;0.0;845.63
2020-11-30 0:6:44;0;0;0;20.072;0.07;844.93
2020-11-30 0:6:45;0;0;0;20.075;0.02;845.43
2020-11-30 0:6:46;0;0;0;20.073;0.07;844.43
2020-11-30 0:6:47;0;0;0;20.071;0.05;845.83
2020-11-30 0:6:48;0;0;0;20.074;0.07;846.03
2020-11-30 0:6:49;0;0;0;20.073;0.06;845.03
2020-11-30 0:6:50;0;0;0;20.07;0.0;844.63
2020-11-30 0:6:51;0;0;0;20.067;0.02;843.93
2020-11-30 0:6:52;0;0;0;20.065;0.07;843.83
2020-11-30 0:6:53;0;0;0;20.062;0.03;844.63
2020-11-30 0:6:54;0;0;0;20.066;0.01;846.03
2020-11-30 0:6:55;0;0;0;20.067;0.08;846.53
2020-11-30 0:6:56;0;0;0;20.067;0.09;847.63
2020-11-30 0:6:57;0;0;0;20.072;0.08;849.03
2020-11-30 0:6:58;0;0;0;20.075;0.0;849.83
2020-11-30 0:6:59;0;0;0;20.075;0.0;848.83
2020-11-30 0:7:0;0;0;0;20.073;0.05;848.43
2020-11-30 0:7:1;0;0;0;20.07;0.07;849.53
2020-11-30 0:7:2;0;0;0;20.071;0.02;848.83
2020-11-30 0:7:3;0;0;0;20.071;0.08;848.13
2020-11-30 0:7:4;0;0;0;20.072;0.02;848.33
2020-11-30 0:7:5;0;0;0;20.077;0.0;849.73
2020-11-30 0:7:6;0;0;0;20.077;0.08;849.33
2020-11-30 0:7:7;0;0;0;20.076;0.05;849.83
2020-11-30 0:7:8;0;0;0;20.075;0.0;849.43
2020-11-30 0:7:9;0;0;0;20.077;0.01;848.73
2020-11-30 0:7:10;0;0;0;20.079;0.01;849.83
2020-11-30 0:7:11;0;0;0;20.076;0.07;850.33
2020-11-30 0:7:12;0;0;0;20.073;0.0;851.43
2020-11-30 0:7:13;0;0;0;20.074;0.07;852.23
2020-11-30 0:7:14;0;0;0;20.07;0.04;853.63
2020-11-30 0:7:15;0;0;0;20.07;0.01;852.93
2020-11-30 0:7:16;0;0;0;20.072;0.01;854.03
2020-11-30 0:7:17;0;0;0;20.077;0.09;853.03
2020-11-30 0:7:18;0;0;0;20.08;0.02;854.43
2020-11-30 0:7:19;0;0;0;20.076;0.01;853.73
2020-11-30 0:7:20;0;0;0;20.08;0.05;853.93
2020-11-30 0:7:21;0;0;0;20.076;0.0;852.93
